No,formula,補気,理気,降気,補血,駆瘀血,利水,補腎,温,清,瀉下,鎮痛,健胃・整腸,鎮咳,安心鎮静,去痰,清頭目,止瀉,潤燥,発表,鎮痙,制吐・鎮嘔,解毒,解熱・消炎,止血
18.0,桂枝加朮附湯,2.9715609869999966,-1.2673349929999997,-1.5506285739999996,-1.352282336,-2.135495787,4.702582763999997,1.5670778509999996,6.239503546999998,-5.0858866659999995,-0.937572549,6.920118477999997,1.1126202119999984,-1.2649448300000001,-1.2842766179999996,0.8758342960000007,-0.81109521,5.227152924999999,-0.4641853489999998,2.8117627899999986,2.557853368999999,1.9561472539999996,0.06662611600000032,-3.9117164030000016,-1.306498572
18.0,桂枝加苓朮附湯,2.9715609869999966,-1.2673349929999997,-1.5506285739999996,-1.352282336,-2.135495787,7.235772159999995,1.5670778509999996,6.239503546999998,-2.5526972699999995,-0.937572549,6.920118477999997,3.645809607999997,-1.2649448300000001,1.2489127780000004,0.8758342960000007,-0.81109521,5.227152924999999,-0.4641853489999998,2.8117627899999986,2.557853368999999,1.9561472539999996,0.06662611600000032,-3.9117164030000016,-1.306498572
19.0,小青竜湯,5.377779601999995,-1.2673349929999997,1.9756789029999988,-1.352282336,-2.135495787,-1.3268289130000004,1.1646539470000001,6.986132293999998,-5.0858866659999995,-0.937572549,17.126893848000005,2.780040989999997,28.072350478,-4.283497233,27.213056186000003,-0.81109521,-1.6937859419999997,7.941327298999999,3.2260822879999984,2.676589172999999,10.149948927,-0.2978142119999998,7.135816739999997,-1.306498572
20.0,防已黄耆湯,4.678726201999998,-1.2673349929999997,-1.5506285739999996,-1.352282336,-2.135495787,16.342325896,-1.436655059,-3.040874123000001,5.399383462,-0.937572549,7.033227665999998,-2.2930463219999995,-1.552975105,-1.6860959889999998,0.18587039700000035,-0.81109521,-1.4514254589999995,-3.4679182590000006,-0.5939037439999997,-0.4503965450000001,-1.0475856559999999,2.8610575969999994,-6.915449313000002,-1.306498572
21.0,小半夏加茯苓湯,-6.0314659560000035,-1.2673349929999997,1.9756789029999988,-1.352282336,-2.135495787,1.9997322289999995,-1.436655059,-3.040874123000001,-2.253694821,-0.937572549,-6.983132989000005,-1.5646249739999998,0.6058447030000007,-1.4513053879999995,-0.2534495889999987,-0.81109521,-4.049565253,-3.4679182590000006,-3.192043538000001,-2.312253511,2.9730911179999993,-2.6535935230000005,-6.915449313000002,-1.306498572
22.0,消風散,16.733040834,-1.2673349929999997,-1.5506285739999996,4.157960695,0.3821005630000004,12.645845404,6.144265458999998,-0.5232777730000002,28.052290659999997,14.195318952,19.391890802000002,2.6114155419999974,-4.094323342000001,5.665817743000001,-2.8322453760000004,-0.81109521,5.652727522999997,15.428211397999993,19.662949251000004,18.798393188999995,-3.247276774000001,36.33628367500001,52.52955233600001,1.6861481090000001
23.0,当帰芍薬散,2.866001898999997,2.112463093999999,-1.5506285739999996,4.545112101,3.7618986499999982,2.859725877999999,-1.436655059,5.576739952999998,-2.5526972699999995,-0.937572549,1.1082470279999979,-1.5576144200000002,-5.614523189000001,4.147086600000001,-3.473744063000001,-0.81109521,6.050018375999999,0.911372313,-0.19197012000000005,0.4079661280000003,-3.247276774000001,0.06662611600000032,-6.915449313000002,-1.306498572
23.0,当帰芍薬散加附子,-0.13407151900000008,2.112463093999999,-1.5506285739999996,4.545112101,3.7618986499999982,3.416077580999999,-1.436655059,9.133165073999999,-2.5526972699999995,-0.937572549,1.6645987309999992,-4.5576878380000005,-5.614523189000001,4.147086600000001,-6.473817481000001,-0.81109521,6.6063700789999995,0.911372313,-3.192043538000001,0.4079661280000003,-3.247276774000001,0.06662611600000032,-6.915449313000002,-1.306498572
24.0,加味逍遙散,1.941781088999998,-1.2673349929999997,-1.5506285739999996,1.165314014,4.702304558999999,4.241110328999999,-1.436655059,1.8325015379999998,13.643066869,-0.937572549,11.056778565,4.955891760999999,-1.552975105,7.587716943000001,0.18587039700000035,8.546337058000002,0.9043538520000003,-3.4679182590000006,4.461227969,1.9053827659999993,-1.0475856559999999,-0.2978142119999998,4.564566138999998,2.995801983
25.0,桂枝茯苓丸,-3.4301569500000015,-1.2673349929999997,-1.5506285739999996,-1.352282336,8.947579232999999,-4.859021138000001,1.1646539470000001,1.9162141940000001,2.3990673910000013,4.854354784,-0.26120446199999986,-2.295761858,-5.614523189000001,-2.0896908629999995,-6.473817481000001,-0.81109521,-1.6937859419999997,-0.8666092529999998,-0.5907345320000001,0.0435258,-0.645967768,-0.2978142119999998,6.768934712999998,-1.306498572
